id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,loan_status
79512532,85207290,8000,8000,8000, 36 months,7.39%,248.45,A,A4,CMA,9 years,MORTGAGE,35360,Not Verified,16-Jun,debt_consolidation,Debt consolidation,553xx,MN,32.55,0,2-Sep,0,17,0,11225,72.90%,45,w,0,0,8027.93,8027.93,8000,27.93,0,0,0,16-Jun,8031.21,16-May,0,1,INDIVIDUAL,0,0,140374,0,10,0,1,19,18862,51.5,1,3,0,57.9,15400,0,5,0,5,8257,,,0,0,164,137,9,9,2,,15,0,0,6,0,5,30,6,13,6,17,0,0,0,1,97.8,,0,0,163928,30087,0,36593,Fully Paid
79492474,85186221,27900,27900,27900, 60 months,12.99%,634.67,C,C2,House Administrator,7 years,MORTGAGE,98000,Not Verified,16-Jun,debt_consolidation,Debt consolidation,040xx,ME,25.69,0,Nov-84,3,30,0,60415,39.60%,50,w,0,0,27930.21,27930.21,27900,30.21,0,0,0,16-Jun,27950.34,16-May,0,1,INDIVIDUAL,0,0,420151,0,2,1,1,8,29619,71.3,1,4,15016,46.3,152700,0,0,6,5,15561,75642,44.3,0,0,179,378,7,7,4,7,0,0,12,13,15,20,6,26,40,13,30,0,0,0,2,98,26.7,0,0,567620,90034,135800,41568,Fully Paid
79290555,84975276,20000,20000,20000, 36 months,9.16%,637.49,B,B2,Sals,2 years,OWN,60000,Not Verified,16-Jun,debt_consolidation,Debt consolidation,604xx,IL,35.98,1,Oct-91,0,17,0,30240,27.50%,31,w,0,0,20026.21,20026.21,20000,26.21,0,0,0,16-Jun,20036.39,16-Jul,0,1,INDIVIDUAL,0,23807,48978,0,1,0,0,38,18529,9.5,0,0,8641,24.8,110000,0,1,0,0,2881,55396,35.2,0,0,164,295,35,35,4,35,19,0,8,9,10,11,3,14,23,9,17,0,0,0,0,96.8,10,0,0,172992,48978,85500,62783,Fully Paid
81554159,87296933,24200,24200,24200, 36 months,18.25%,877.93,D,D3,construction manager,4 years,MORTGAGE,52800,Not Verified,16-Jun,debt_consolidation,Debt consolidation,342xx,FL,10.31,0,5-Jan,0,6,0,9631,36.20%,15,f,0,0,24289.56,24289.56,24200,89.56,0,0,0,16-Jun,24314.1,16-May,0,1,INDIVIDUAL,0,0,139399,2,0,0,0,,0,,3,3,4035,36.2,26600,0,0,0,3,23233,16969,36.2,0,0,,136,3,3,3,3,,2,4,4,5,9,0,5,11,4,6,0,0,0,3,86.7,0,0,0,175320,9631,26600,0,Fully Paid
79765779,85478517,7000,7000,7000, 36 months,8.39%,220.62,B,B1,Field Suprivisor,10+ years,MORTGAGE,45000,Source Verified,16-Jun,credit_card,Credit card refinancing,711xx,LA,12.64,0,4-Feb,0,9,0,9516,42.50%,27,f,0,0,7005.23,7005.23,7000,5.23,0,0,0,16-Jun,7008.49,16-May,0,1,INDIVIDUAL,0,0,260793,1,2,0,0,26,5980,50.7,3,3,4650,45.3,22400,0,3,1,3,28977,4921,56.8,0,0,147,102,3,3,2,11,5,1,3,5,3,4,14,6,11,5,9,0,0,0,3,92.3,0,0,0,299207,15496,11400,11797,Fully Paid
80670455,86395252,11900,11900,11900, 60 months,29.96%,384.72,G,G4,EMT-B,2 years,RENT,35000,Verified,16-Jun,major_purchase,Major purchase,114xx,NY,11.73,0,10-May,2,6,0,5137,27.60%,8,w,11812.38,11812.38,364.91,364.91,87.62,277.29,0,0,0,16-Jul,384.72,16-Aug,0,1,INDIVIDUAL,0,0,9629,2,1,1,1,5,4492,89.8,2,6,1376,40.8,18600,3,0,3,7,1605,13463,27.6,0,0,5,72,3,3,0,3,0,0,5,5,5,7,1,5,7,5,6,0,0,0,3,100,0,0,0,23600,9629,18600,5000,In Grace Period
79765811,85478550,16000,16000,16000, 36 months,6.97%,493.82,A,A3,Service Provider IV,6 years,MORTGAGE,63120,Not Verified,16-Jun,debt_consolidation,Debt consolidation,954xx,CA,26.52,0,Jan-91,0,12,0,16995,54.80%,25,f,0,0,16009.73,16009.73,16000,9.73,0,0,0,16-Jun,16015.93,16-Jul,0,1,INDIVIDUAL,0,0,272589,1,3,1,2,6,40870,68.3,1,1,6031,63.7,31000,3,1,3,4,22716,7430,64.3,0,0,126,304,12,6,2,12,6,0,4,8,4,9,5,8,18,8,12,0,0,0,2,100,25,0,0,314478,57865,20800,59878,Fully Paid
79765589,85478319,14275,14275,14275, 60 months,25.44%,422.69,F,F2,Forklift Operator,10+ years,RENT,98000,Verified,16-Jun,debt_consolidation,Debt consolidation,953xx,CA,8.65,0,6-Mar,0,17,0,2462,11%,28,w,0,0,14307.08,14307.08,14275,32.08,0,0,0,16-Jun,14327.26,16-May,0,1,INDIVIDUAL,0,0,22146,2,2,3,3,6,19684,58.6,3,7,2381,39.6,22300,1,2,2,10,1303,8238,23,0,0,122,52,6,6,0,12,1,0,4,4,9,9,13,15,15,4,17,0,0,0,6,96.4,0,0,0,55907,22146,10700,33607,Fully Paid
79652393,85347146,8000,8000,8000, 36 months,8.39%,252.14,B,B1,INSURANCE SPECIALIST,4 years,RENT,42800,Source Verified,16-Jun,debt_consolidation,Debt consolidation,327xx,FL,22.94,0,2-Jul,1,10,0,9156,47.40%,15,f,0,0,8005.88,8005.88,8000,5.88,0,0,0,16-Jun,8009.61,16-May,1,1,INDIVIDUAL,0,147,44706,0,4,0,2,14,35550,86.9,1,1,4556,74.2,19300,3,1,3,3,4471,4016,62.5,0,0,166,33,10,10,0,33,0,0,2,6,2,2,7,6,8,6,10,0,0,0,1,100,0,0,0,60230,44706,10700,40930,Fully Paid
79722394,85417133,5000,5000,5000, 36 months,10.75%,163.11,B,B4,Director,10+ years,MORTGAGE,72000,Source Verified,16-Jun,major_purchase,Major purchase,561xx,MN,5.47,0,Oct-91,1,6,0,15859,65.50%,12,f,0,0,5010.45,5010.45,5000,10.45,0,0,0,16-Jun,5013.44,16-May,0,1,INDIVIDUAL,0,0,85222,1,0,0,0,,0,,2,2,8078,65.5,24200,0,0,2,2,14204,3091,82.5,0,0,,295,3,3,2,3,3,0,3,4,3,6,0,5,10,4,6,0,0,0,2,90.9,66.7,0,0,99600,15859,17700,0,Fully Paid
79642014,85336753,12000,12000,12000, 36 months,6.97%,370.37,A,A3,Sales Account Executive ,9 years,OWN,126000,Verified,16-Jun,small_business,Business,958xx,CA,0.3,0,Aug-94,0,9,0,1468,3.90%,30,f,0,0,12007.3,12007.3,12000,7.3,0,0,0,16-Jun,12011.95,16-May,0,1,INDIVIDUAL,0,0,164822,0,0,0,0,41,0,,1,2,1468,3.9,38100,0,0,1,2,18314,27532,5.1,0,0,157,261,10,10,5,32,2,0,1,1,4,11,4,7,21,1,9,0,0,0,1,100,0,0,0,262590,1468,29000,0,Fully Paid
80710334,86315145,12000,12000,12000, 36 months,12.99%,404.27,C,C2,Regional Sales Manager,4 years,RENT,72000,Verified,16-Jun,other,Other,603xx,IL,8.87,0,4-Dec,0,5,1,8514,55.70%,18,w,0,0,12047.63,12047.63,12000,47.63,0,0,0,16-Jun,12064.95,16-Aug,0,1,INDIVIDUAL,0,0,8514,0,0,0,0,29,0,,1,4,3105,55.7,13300,1,0,3,4,1703,3786,61.6,0,0,137,56,7,7,0,7,1,0,3,3,4,6,10,5,8,3,5,0,0,0,1,93.7,25,0,0,13300,8514,12300,0,Fully Paid
79652047,85346785,19100,19100,19100, 60 months,12.99%,434.49,C,C2,Tile Instuller and owner,10+ years,RENT,80000,Not Verified,16-Jun,debt_consolidation,Debt consolidation,980xx,WA,23.48,4,2-Sep,0,9,0,5277,33%,25,w,18658.47,18658.47,855.2,855.2,441.53,398.67,15,0,0,16-Aug,434.59,16-Aug,0,1,INDIVIDUAL,0,0,25667,1,3,0,0,36,20390,31.7,1,3,695,32,16000,0,0,2,3,2852,3890,22.2,0,0,119,164,5,5,1,35,10,4,2,5,2,9,8,6,16,5,9,0,0,0,1,58.3,0,0,0,80299,25667,5000,64299,Late (16-30 days)
79632387,85327149,20000,20000,20000, 36 months,7.89%,625.72,A,A5,Insurance Broker,10+ years,RENT,65500,Not Verified,16-Jun,credit_card,Credit card refinancing,105xx,NY,18.45,2,Nov-93,0,42,0,17632,18.60%,54,f,0,0,20225.34,20225.34,20000,225.34,0,0,0,16-Jul,20234.11,16-Jul,0,1,INDIVIDUAL,0,0,31591,0,1,0,0,42,13858,45.7,0,7,5699,25.2,94800,0,0,0,7,903,43203,27.6,0,0,148,270,13,13,0,19,19,0,11,15,17,18,4,40,49,15,42,0,0,0,0,96.3,11.8,0,0,125434,31591,59700,30293,Fully Paid
79582357,85277110,20000,20000,20000, 36 months,7.39%,621.12,A,A4,,n/a,MORTGAGE,94800,Not Verified,16-Jun,home_improvement,Home improvement,103xx,NY,5.52,0,Dec-00,0,7,0,7403,46.60%,25,f,0,0,20016.89,20016.89,20000,16.89,0,0,0,16-Jun,20025.1,16-May,0,1,INDIVIDUAL,0,0,424364,0,3,1,1,11,4963,42.9,0,0,3933,45,15900,1,1,3,2,60623,8497,46.6,0,0,174,185,67,7,8,85,9,1,3,3,3,7,8,3,9,3,7,0,0,0,2,95.8,33.3,0,0,439976,12366,15900,11576,Fully Paid
79542974,85237808,25700,25700,25700, 36 months,8.39%,809.98,B,B1,,n/a,RENT,51408,Verified,16-Jun,credit_card,Credit card refinancing,926xx,CA,19.12,0,Jan-76,0,10,0,18535,43.80%,15,f,0,0,25718.87,25718.87,25700,18.87,0,0,0,16-Jun,25730.85,16-Jul,0,1,INDIVIDUAL,0,0,55477,1,1,0,1,14,29537,99.8,1,2,13886,69,42300,0,0,0,3,5548,1014,93.2,0,0,129,369,3,3,0,21,15,0,1,4,1,2,2,8,12,4,10,0,0,0,1,100,100,0,0,80403,55477,14900,29600,Fully Paid
79652325,85347077,15000,15000,15000, 36 months,9.75%,482.25,B,B3,Teacher,3 years,OWN,106000,Not Verified,16-Jun,credit_card,Credit card refinancing,125xx,NY,9.99,1,4-May,0,12,0,6118,48.60%,53,f,0,0,15028.45,15028.45,15000,28.45,0,0,0,16-Jun,15036.57,16-May,0,1,INDIVIDUAL,0,1594,443703,1,1,1,1,12,188595,,0,1,3748,48.6,12600,0,0,5,3,36975,2022,73.4,0,0,144,108,18,6,2,29,6,1,3,5,3,8,32,10,19,5,12,0,0,0,2,92.2,0,0,0,452008,194713,7600,188595,Fully Paid
79592278,85287028,20000,20000,20000, 36 months,6.49%,612.89,A,A2,Special Agent ,4 years,OWN,94000,Not Verified,16-Jun,home_improvement,Home improvement,330xx,FL,20.53,0,2-Nov,0,11,0,7887,34.70%,16,f,0,0,20014.75,20014.75,20000,14.75,0,0,0,16-Jun,20021.96,16-May,0,1,INDIVIDUAL,0,0,254021,0,5,0,0,73,112640,108.1,0,0,7887,91.5,22700,1,0,3,1,28225,14813,34.7,0,0,162,156,89,8,1,89,10,0,1,1,4,5,9,5,6,1,11,0,0,0,1,100,0,0,0,275713,120527,22700,118013,Fully Paid
78952548,84623308,20000,20000,20000, 36 months,11.47%,659.24,B,B5,Program specialist,10+ years,MORTGAGE,107000,Not Verified,16-Jun,debt_consolidation,Debt consolidation,945xx,CA,33.3,0,Jun-87,1,22,0,56469,58.80%,37,w,0,0,20007.97,20007.97,20000,7.97,0,0,0,16-Jun,20020.71,16-Aug,0,1,INDIVIDUAL,0,0,165160,1,3,0,1,21,59626,43.6,1,4,18748,52.9,96100,1,0,1,5,7865,23266,69,0,0,142,347,1,1,2,14,1,0,6,10,10,15,7,17,28,10,22,0,0,0,1,100,44.4,0,0,467985,116095,75100,119885,Fully Paid
81577635,87320531,1500,1500,1500, 36 months,17.27%,53.69,D,D2,Product Manager,2 years,RENT,105000,Verified,16-Jun,moving,Moving and relocation,850xx,AZ,20.96,1,Aug-98,0,10,0,8468,53.90%,34,f,0,0,1529.31,1529.31,1500,29.31,0,0,0,16-Jul,1530.75,16-Aug,0,1,INDIVIDUAL,0,308,63213,0,2,0,1,22,54745,,1,3,758,53.9,15700,0,1,0,4,6321,2690,25.3,0,0,214,116,7,7,2,103,13,0,2,6,3,4,14,8,17,6,10,0,0,0,1,97.1,33.3,0,0,90720,63213,3600,75020,Fully Paid
79532357,85227108,15000,15000,15000, 36 months,7.39%,465.84,A,A4,,n/a,MORTGAGE,36000,Not Verified,16-Jun,debt_consolidation,Debt consolidation,871xx,NM,14.51,1,Dec-86,1,16,0,39567,33.80%,30,f,0,0,15205.55,15205.55,15000,205.55,0,0,0,16-Aug,14745.87,16-Aug,0,1,INDIVIDUAL,0,0,95831,1,0,0,0,141,0,,3,4,3719,33.8,117200,3,1,2,4,7372,77329,15.9,0,0,154,203,4,4,3,4,1,0,7,8,11,16,2,15,25,8,16,0,0,0,3,93.3,10,0,0,219200,39567,91900,0,Fully Paid
79712120,85406869,35000,35000,35000, 60 months,22.35%,973.64,E,E2,Regional Engineering Manager,5 years,MORTGAGE,131000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,211xx,MD,34.39,1,Sep-87,1,18,0,35445,77.20%,39,f,34678.24,34678.24,930.18,930.18,321.76,608.42,0,0,0,16-Aug,973.64,16-Aug,0,1,INDIVIDUAL,0,0,614504,3,8,6,7,2,142840,86.6,0,2,10797,83.5,45900,0,9,6,9,36147,418,98.1,0,0,175,344,13,2,3,29,1,0,3,7,3,7,19,9,17,7,18,0,0,0,6,89.7,100,0,0,687085,178285,22100,174064,Late (16-30 days)
79572223,85266984,5000,5000,5000, 36 months,11.47%,164.81,B,B5,Receivable account manager,10+ years,MORTGAGE,80000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,060xx,CT,13.52,0,4-Jun,3,17,0,4119,14.90%,29,f,0,0,5100.39,5100.39,5000,100.39,0,0,0,16-Aug,4938.77,16-Aug,0,1,INDIVIDUAL,0,517,163869,5,2,2,3,1,37056,91.3,5,6,2380,60.4,27600,2,4,5,9,9639,13664,19.6,0,0,143,141,2,1,2,8,1,0,3,6,6,7,11,13,16,6,17,0,0,0,7,100,0,0,0,207499,41175,17000,40599,Fully Paid
79300556,84985276,12000,12000,12000, 36 months,7.39%,372.67,A,A4,Staff RN,4 years,MORTGAGE,91000,Source Verified,16-Jun,credit_card,Credit card refinancing,285xx,NC,11.95,0,Aug-94,1,12,3,9104,30.20%,32,f,11701.23,11701.23,367.74,367.74,298.77,68.97,0,0,0,16-Jul,372.67,16-Aug,0,1,INDIVIDUAL,0,0,184183,2,3,1,1,9,30287,72.2,3,3,5000,54.7,30100,5,1,6,4,18418,18479,31.6,0,0,156,261,3,3,1,3,6,5,2,3,4,9,12,8,19,3,12,0,0,0,4,78.1,0,0,0,231969,39391,27000,41969,Late (16-30 days)
79662469,85357281,5000,5000,5000, 36 months,7.39%,155.28,A,A4,Lead maintenance technician ,3 years,MORTGAGE,36000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,770xx,TX,10.97,0,12-Sep,0,3,0,2443,33.50%,6,f,0,0,5040.76,5040.76,5000,40.76,0,0,0,16-Jul,5042.81,16-Jul,0,1,INDIVIDUAL,0,0,8108,0,1,0,1,14,5665,70.8,0,1,2223,53,7300,1,0,5,2,2703,4857,33.5,0,0,42,44,20,14,0,20,7,0,2,2,2,3,2,2,4,2,3,0,0,0,0,100,0,0,0,15300,8108,7300,8000,Fully Paid
79562636,85257372,15000,15000,15000, 36 months,8.39%,472.75,B,B1,Teacher,3 years,MORTGAGE,56000,Source Verified,16-Jun,credit_card,Credit card refinancing,933xx,CA,23.21,0,6-May,0,8,0,9819,52.80%,27,f,0,0,15011.02,15011.02,15000,11.02,0,0,0,16-Jun,15018.01,16-May,0,1,INDIVIDUAL,0,0,296054,1,4,1,4,3,84156,82.4,0,0,5067,73.7,18600,0,1,1,5,37007,8781,52.8,0,0,114,120,103,3,1,103,3,0,3,3,3,3,23,3,3,3,8,0,0,0,2,100,0,0,0,315926,93975,18600,92112,Fully Paid
79591949,85286685,16000,16000,16000, 36 months,9.75%,514.4,B,B3,Administrator,10+ years,OWN,69000,Source Verified,16-Jun,credit_card,Credit card refinancing,334xx,FL,9.17,1,Jan-97,0,15,0,8932,48%,29,f,15615.6,15615.6,505.73,505.73,384.4,121.33,0,0,0,16-Jul,514.4,16-Aug,0,1,INDIVIDUAL,0,0,147943,0,1,0,0,142,38833,,0,3,2954,48,18600,1,0,0,3,11380,1067,83.1,0,0,146,232,17,17,2,17,17,2,4,11,4,10,2,13,25,11,15,0,0,1,0,89.7,50,0,0,161230,47765,6300,36333,Late (16-30 days)
79522104,85216839,5000,5000,5000, 36 months,7.39%,155.28,A,A4,instructor,5 years,OWN,116230,Not Verified,16-Jun,major_purchase,Major purchase,727xx,AR,13.42,0,Jul-97,0,8,0,53721,92.60%,18,f,4875.51,4875.51,153.23,153.23,124.49,28.74,0,0,0,16-Jul,155.28,16-Aug,0,1,INDIVIDUAL,0,614,72335,1,2,0,0,69,18614,56.6,1,1,31422,79.6,58000,1,0,3,1,10334,3247,94.3,0,0,139,226,1,1,4,53,0,0,4,5,5,6,5,6,9,5,8,0,0,0,1,100,100,0,0,90903,72335,56600,32903,Late (16-30 days)
79611699,85306426,28550,28550,28550, 60 months,23.99%,821.16,E,E4,Transportation Security Specialist,10+ years,OWN,133000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,760xx,TX,22.2,2,Feb-90,0,21,0,20505,47.60%,42,w,28299.6,28299.6,783.11,783.11,250.4,532.71,0,0,0,16-Jul,821.16,16-Aug,0,1,INDIVIDUAL,1,0,168667,1,11,2,3,5,147074,97.2,0,1,2105,79.3,43100,0,1,1,4,8032,4929,45.2,0,852,223,221,22,5,1,22,5,0,2,6,3,4,26,9,14,6,20,0,1,0,2,90.5,0,0,0,195180,168667,9000,150276,Late (16-30 days)
79721454,85416175,6500,6500,6500, 36 months,11.47%,214.26,B,B5,Express store clerk,5 years,MORTGAGE,42000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,953xx,CA,21.8,0,3-Jul,1,7,0,8443,53.80%,8,f,0,0,6508.6,6508.6,6500,8.6,0,0,0,16-Jun,6512.74,16-May,0,1,INDIVIDUAL,0,0,28296,1,2,0,1,17,19853,65.8,2,2,3588,61.7,15700,0,0,2,3,4042,5257,61.6,0,0,30,154,4,4,0,4,2,0,4,4,4,4,3,5,5,4,7,0,0,0,2,100,75,0,0,45863,28296,13700,30163,Fully Paid
79532186,85226931,16000,16000,16000, 36 months,10.75%,521.93,B,B4,Police Officer,10+ years,MORTGAGE,130000,Verified,16-Jun,debt_consolidation,Debt consolidation,070xx,NJ,5.6,0,4-Oct,0,9,0,11240,40.30%,25,w,0,0,16171.1,16171.1,16000,171.1,0,0,0,16-Jul,16180.66,16-Jul,0,1,INDIVIDUAL,0,0,436615,0,0,0,0,78,0,,2,4,6128,50.9,27900,1,0,2,5,54577,4162,73,0,0,139,139,8,8,1,11,7,1,3,4,4,13,2,6,20,4,9,0,0,0,3,88,75,0,0,462242,23042,15400,0,Fully Paid
78529181,84202916,7000,7000,7000, 36 months,9.75%,225.05,B,B3,Inventory Auditor,10+ years,MORTGAGE,51000,Verified,16-Jun,credit_card,Credit card refinancing,979xx,OR,18.14,0,May-91,0,8,1,10873,72%,24,w,0,0,7105.98,7105.98,7000,105.98,0,0,0,16-Aug,5759.47,16-Aug,0,1,INDIVIDUAL,0,0,26423,0,1,0,1,23,15550,66.7,0,0,8817,68.8,15100,0,0,0,1,3775,1358,88.8,0,0,129,300,30,23,5,30,23,0,3,5,3,10,2,7,17,5,7,0,0,0,0,95,66.7,1,0,38429,26423,12100,23329,Fully Paid
79712050,85406797,9000,9000,9000, 36 months,6.97%,277.78,A,A3,Water Sports Manager,4 years,MORTGAGE,60000,Not Verified,16-Jun,credit_card,Credit card refinancing,315xx,GA,16.33,0,7-Apr,0,8,0,1201,7.20%,13,f,0,0,9019.36,9019.36,9000,19.36,0,0,0,16-Jun,9022.84,16-May,0,1,INDIVIDUAL,0,0,320573,0,2,0,1,13,36389,70.4,1,1,13,55,16700,1,0,1,3,40072,12787,0.1,0,0,35,109,10,10,5,31,1,0,1,2,3,5,2,4,6,2,8,0,0,0,1,100,0,0,0,362787,37590,12800,51662,Fully Paid
78169314,83816079,3000,3000,3000, 36 months,9.16%,95.63,B,B2,Accounting Specialist,2 years,RENT,56000,Source Verified,16-Jun,credit_card,Credit card refinancing,109xx,NY,18.95,0,3-Jul,1,18,1,5698,33.30%,35,f,0,0,3018.07,3018.07,3000,18.07,0,0,0,16-Jul,2019.6,16-Aug,0,1,INDIVIDUAL,0,0,85126,1,10,1,3,4,79428,95,3,4,3150,75.2,17100,1,0,4,7,5007,7902,41.9,0,0,153,154,9,4,1,12,6,0,4,4,5,7,22,8,12,4,18,0,0,0,4,97.1,50,1,0,100016,85126,13600,82916,Fully Paid
79492064,85185800,28000,28000,28000, 36 months,5.32%,843.22,A,A1,Drilling Fluid Engineer,1 year,MORTGAGE,100000,Verified,16-Jun,debt_consolidation,Debt consolidation,774xx,TX,9.74,0,3-Sep,0,9,0,223,0.30%,31,f,0,0,28263.62,28263.62,28000,263.62,0,0,0,16-Aug,26282.04,16-Aug,0,1,INDIVIDUAL,0,0,213473,1,2,1,3,8,65973,91.3,0,3,223,23,80900,2,1,2,7,26684,65977,0.3,0,0,152,134,17,4,1,17,5,0,1,1,4,6,20,6,10,1,9,0,0,0,2,100,0,0,0,300839,66196,66200,71822,Fully Paid
79651741,85346472,15000,15000,15000, 36 months,10.75%,489.31,B,B4,Assembly,4 years,MORTGAGE,50000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,802xx,CO,18.67,0,4-Jan,0,11,0,27574,66.30%,24,w,0,0,15014.11,15014.11,15000,14.11,0,0,0,16-Jun,15023.07,16-May,0,1,INDIVIDUAL,0,0,27574,1,0,0,0,82,0,,3,3,6574,66.3,41600,0,2,1,3,3064,10490,62.9,0,0,145,148,6,6,0,6,11,0,6,8,7,10,3,11,21,8,11,0,0,0,3,100,57.1,0,0,41600,27574,28300,0,Fully Paid
81446940,87199868,2000,2000,2000, 36 months,16.29%,70.61,D,D1,,n/a,MORTGAGE,67000,Not Verified,16-Jun,credit_card,Credit card refinancing,336xx,FL,28.89,0,Mar-00,1,13,0,28604,90.20%,50,f,2000,2000,0,0,0,0,0,0,0,,0,16-Aug,0,1,INDIVIDUAL,0,0,174022,0,2,1,3,11,32373,70,0,0,7586,78.2,31700,2,3,2,5,13386,243,99,0,0,173,195,28,11,4,78,4,0,7,9,7,11,28,9,18,9,13,0,0,0,2,100,85.7,0,0,192857,60977,23300,46257,Late (31-120 days)
79651892,85346626,4000,4000,4000, 36 months,9.16%,127.5,B,B2,Relationship Manager,2 years,RENT,60000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,752xx,TX,25.4,0,4-May,1,20,0,16051,30.70%,59,f,0,0,4047.37,4047.37,4000,47.37,0,0,0,16-Jul,4049.41,16-Jul,0,1,INDIVIDUAL,0,0,188316,3,2,2,5,4,30606,90.6,6,8,5227,54.3,52200,2,9,8,13,9911,2645,70.3,0,0,113,144,3,3,3,53,2,0,3,6,3,13,25,16,31,7,20,0,0,0,8,100,66.7,0,0,244076,46657,8900,33793,Fully Paid
79641968,85336707,7000,7000,7000, 36 months,9.16%,223.12,B,B2,EEA & Accounting Coordinator,10+ years,RENT,65000,Source Verified,16-Jun,credit_card,Credit card refinancing,604xx,IL,16.98,1,5-Dec,1,21,0,24497,58.20%,37,f,6830.31,6830.31,219.56,219.56,169.69,49.87,0,0,0,16-Jul,223.12,16-Aug,0,1,INDIVIDUAL,0,213,237222,1,1,1,2,10,1136,56.8,2,3,4377,58.4,42100,2,0,4,5,11296,6376,67.3,0,0,106,125,3,3,6,3,2,1,8,15,8,8,12,18,18,15,21,0,0,0,3,94.6,75,0,0,283670,26058,19500,2000,Late (16-30 days)
79651975,85346712,20000,20000,20000, 36 months,9.75%,643,B,B3,Senior Investigator RN,10+ years,MORTGAGE,74000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,554xx,MN,32.95,0,5-Nov,1,14,0,18006,39.10%,26,w,0,0,20262.69,20262.69,20000,262.69,0,0,0,16-Jul,20273.52,16-Aug,0,1,INDIVIDUAL,0,0,189530,1,4,0,1,17,34504,51,3,4,6637,46.1,46100,0,1,3,6,13538,9841,59.3,0,0,53,126,5,5,3,5,5,0,4,5,5,11,6,9,17,5,14,0,0,0,4,100,40,0,0,253816,52510,24200,67716,Fully Paid
79691889,85386644,4800,4800,4800, 36 months,9.75%,154.32,B,B3,Supervisor,3 years,MORTGAGE,61000,Not Verified,16-Jun,debt_consolidation,Debt consolidation,333xx,FL,3.36,0,Mar-99,2,9,0,2063,33.80%,25,w,0,0,4886.17,4886.17,4800,86.17,0,0,0,16-Aug,4722.75,16-Aug,0,1,INDIVIDUAL,0,0,108938,1,1,1,1,7,2625,87.5,0,1,1203,51.5,6100,0,0,3,3,13617,2037,50.3,0,0,133,206,23,2,3,35,3,2,2,2,5,13,4,7,18,2,9,0,0,0,2,90,0,0,0,113350,4688,4100,3000,Fully Paid
79562120,85256848,16800,16800,16800, 36 months,5.32%,505.93,A,A1,Auditor ,6 years,MORTGAGE,100500,Not Verified,16-Jun,credit_card,Credit card refinancing,782xx,TX,6.84,1,Sep-95,0,7,0,28079,69.30%,23,f,0,0,16879.19,16879.19,16800,79.19,0,0,0,16-Jul,16884.16,16-Jul,0,1,INDIVIDUAL,0,76,150540,0,0,0,0,39,0,,0,0,11710,69.3,40500,0,0,0,0,21506,9241,74.6,0,0,248,131,26,26,1,30,23,0,4,5,4,5,13,6,9,5,7,0,0,0,0,95.7,75,0,0,189800,28079,36400,0,Fully Paid
81473584,87216312,8675,8675,8675, 36 months,15.31%,302.05,C,C5,Processor,2 years,MORTGAGE,40000,Source Verified,16-Jun,debt_consolidation,Debt consolidation,700xx,LA,13.47,1,3-May,0,8,1,1589,56.70%,26,w,0,0,8680.02,8680.02,8675,5.02,0,0,0,16-Jun,8687.4,16-May,0,1,INDIVIDUAL,0,650,136460,0,4,3,3,8,13855,85.9,0,0,1385,81.6,2800,0,3,1,5,19494,615,69.2,0,0,156,62,25,8,3,29,11,4,1,2,1,2,19,3,4,2,8,0,0,0,4,69.2,0,0,0,141255,15444,2000,16137,Fully Paid
